No.;Time;Source;Destination;Protocol;Length;Info;;TIME 1;TIME 2;DELAY ;;DELAY 1;DELAY 2;JITTER
14885;165,874725;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;165,874725;165,891127;0,016402;;0,016402;0;-0,016402
14886;165,891127;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;165,891127;165,891127;0;;-0,000377;0,000377;0,000754
14887;165,891127;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;165,891127;165,891504;0,000377;;0,000208;0,000169;-3,9E-05
14888;165,891504;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;165,891504;165,891673;0,000169;;-0,01327;0,013439;0,026709
14889;165,891673;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;165,891673;165,905112;0,013439;;0,013063;0,000376;-0,012687
14890;165,905112;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;165,905112;165,905488;0,000376;;-0,014218;0,014594;0,028812
14891;165,905488;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;165,905488;165,920082;0,014594;;0,014177;0,000417;-0,01376
14892;165,920082;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;165,920082;165,920499;0,000417;;-0,005131;0,005548;0,010679
14893;165,920499;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;165,920499;165,926047;0,005548;;0,005135;0,000413;-0,004722
14894;165,926047;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;165,926047;165,926460;0,000413;;-0,003146;0,003559;0,006705
14895;165,926460;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;165,926460;165,930019;0,003559;;0,003166;0,000393;-0,002773
14896;165,930019;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;165,930019;165,930412;0,000393;;-0,005267;0,00566;0,010927
14897;165,930412;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;165,930412;165,936072;0,00566;;0,001719;0,003941;0,002222
14898;165,936072;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;165,936072;165,940013;0,003941;;-0,001215;0,005156;0,006371
14899;165,940013;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;165,940013;165,945169;0,005156;;-0,000774;0,00593;0,006704
14900;165,945169;192.168.27.81;202.67.42.206;UDP;81;63764  >  443 Len=39;;165,945169;165,951099;0,00593;;0,00593;0;-0,00593
14901;165,951099;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;165,951099;165,951099;0;;-0,000156;0,000156;0,000312
14902;165,951099;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;165,951099;165,951255;0,000156;;-7,7E-05;0,000233;0,00031
14903;165,951255;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;165,951255;165,951488;0,000233;;7E-05;0,000163;9,3E-05
14904;165,951488;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;165,951488;165,951651;0,000163;;-0,015495;0,015658;0,031153
14905;165,951651;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;165,951651;165,967309;0,015658;;0,015658;0;-0,015658
14906;165,967309;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;165,967309;165,967309;0;;-0,000179;0,000179;0,000358
14907;165,967309;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;165,967309;165,967488;0,000179;;-0,009804;0,009983;0,019787
14908;165,967488;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;165,967488;165,977471;0,009983;;-0,009689;0,019672;0,029361
14909;165,977471;192.168.27.81;202.67.42.206;UDP;81;63764  >  443 Len=39;;165,977471;165,997143;0,019672;;0,019672;0;-0,019672
14910;165,997143;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;165,997143;165,997143;0;;-0,000158;0,000158;0,000316
14911;165,997143;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;165,997143;165,997301;0,000158;;-0,000103;0,000261;0,000364
14912;165,997301;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;165,997301;165,997562;0,000261;;9,4E-05;0,000167;7,3E-05
14913;165,997562;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;165,997562;165,997729;0,000167;;-0,010196;0,010363;0,020559
14914;165,997729;192.168.27.81;202.67.42.206;UDP;84;63764  >  443 Len=42;;165,997729;166,008092;0,010363;;0,009963;0,0004;-0,009563
14915;166,008092;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,008092;166,008492;0,0004;;-0,012567;0,012967;0,025534
14916;166,008492;192.168.27.81;202.67.42.206;UDP;83;63764  >  443 Len=41;;166,008492;166,021459;0,012967;;0,012967;0;-0,012967
14917;166,021459;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,021459;166,021459;0;;-0,0004;0,0004;0,0008
14918;166,021459;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,021459;166,021859;0,0004;;0,000171;0,000229;5,8E-05
14919;166,021859;192.168.27.81;202.67.42.206;UDP;84;63764  >  443 Len=42;;166,021859;166,022088;0,000229;;-0,005534;0,005763;0,011297
14920;166,022088;192.168.27.81;202.67.42.206;UDP;86;63764  >  443 Len=44;;166,022088;166,027851;0,005763;;0,005397;0,000366;-0,005031
14921;166,027851;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,027851;166,028217;0,000366;;-0,001098;0,001464;0,002562
14922;166,028217;192.168.27.81;202.67.42.206;UDP;86;63764  >  443 Len=44;;166,028217;166,029681;0,001464;;0,000898;0,000566;-0,000332
14923;166,029681;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,029681;166,030247;0,000566;;0,000349;0,000217;-0,000132
14924;166,030247;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,030247;166,030464;0,000217;;7E-05;0,000147;7,7E-05
14925;166,030464;192.168.27.81;202.67.42.206;UDP;91;63764  >  443 Len=49;;166,030464;166,030611;0,000147;;-0,011351;0,011498;0,022849
14926;166,030611;192.168.27.81;202.67.42.206;UDP;86;63764  >  443 Len=44;;166,030611;166,042109;0,011498;;0,011498;0;-0,011498
14927;166,042109;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,042109;166,042109;0;;-0,000377;0,000377;0,000754
14928;166,042109;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,042109;166,042486;0,000377;;0,000194;0,000183;-1,1E-05
14929;166,042486;192.168.27.81;202.67.42.206;UDP;88;63764  >  443 Len=46;;166,042486;166,042669;0,000183;;-0,007973;0,008156;0,016129
14930;166,042669;192.168.27.81;202.67.42.206;UDP;86;63764  >  443 Len=44;;166,042669;166,050825;0,008156;;0,001096;0,00706;0,005964
14931;166,050825;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,050825;166,057885;0,00706;;0,006826;0,000234;-0,006592
14932;166,057885;192.168.27.81;202.67.42.206;UDP;87;63764  >  443 Len=45;;166,057885;166,058119;0,000234;;-0,000367;0,000601;0,000968
14933;166,058119;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,058119;166,058720;0,000601;;-0,003663;0,004264;0,007927
14934;166,058720;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;166,058720;166,062984;0,004264;;0,003923;0,000341;-0,003582
14935;166,062984;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,062984;166,063325;0,000341;;-0,007375;0,007716;0,015091
14936;166,063325;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;166,063325;166,071041;0,007716;;0,007275;0,000441;-0,006834
14937;166,071041;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,071041;166,071482;0,000441;;-0,013416;0,013857;0,027273
14938;166,071482;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;166,071482;166,085339;0,013857;;0,013465;0,000392;-0,013073
14939;166,085339;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,085339;166,085731;0,000392;;-0,012428;0,01282;0,025248
14940;166,085731;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;166,085731;166,098551;0,01282;;0,01282;0;-0,01282
14941;166,098551;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,098551;166,098551;0;;-0,000564;0,000564;0,001128
14942;166,098551;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,098551;166,099115;0,000564;;0,000285;0,000279;-6E-06
14943;166,099115;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;166,099115;166,099394;0,000279;;-0,007175;0,007454;0,014629
14944;166,099394;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;166,099394;166,106848;0,007454;;0,007165;0,000289;-0,006876
14945;166,106848;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,106848;166,107137;0,000289;;-2,8E-05;0,000317;0,000345
14946;166,107137;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,107137;166,107454;0,000317;;-0,008806;0,009123;0,017929
14947;166,107454;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;166,107454;166,116577;0,009123;;0,007602;0,001521;-0,006081
14948;166,116577;192.168.27.81;202.67.42.206;UDP;81;63764  >  443 Len=39;;166,116577;166,118098;0,001521;;0,000966;0,000555;-0,000411
14949;166,118098;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,118098;166,118653;0,000555;;-0,007792;0,008347;0,016139
14950;166,118653;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;166,118653;166,127000;0,008347;;0,00798;0,000367;-0,007613
14951;166,127000;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,127000;166,127367;0,000367;;-0,002419;0,002786;0,005205
14952;166,127367;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;166,127367;166,130153;0,002786;;0,00247;0,000316;-0,002154
14953;166,130153;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,130153;166,130469;0,000316;;-0,007276;0,007592;0,014868
14954;166,130469;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;166,130469;166,138061;0,007592;;0,007217;0,000375;-0,006842
14955;166,138061;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,138061;166,138436;0,000375;;-0,002332;0,002707;0,005039
14956;166,138436;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;166,138436;166,141143;0,002707;;-0,004699;0,007406;0,012105
14957;166,141143;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,141143;166,148549;0,007406;;0,007019;0,000387;-0,006632
14958;166,148549;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,148549;166,148936;0,000387;;-0,008751;0,009138;0,017889
14959;166,148936;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;166,148936;166,158074;0,009138;;0,009138;0;-0,009138
14960;166,158074;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,158074;166,158074;0;;-0,000491;0,000491;0,000982
14961;166,158074;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,158074;166,158565;0,000491;;0,000326;0,000165;-0,000161
14962;166,158565;192.168.27.81;202.67.42.206;UDP;84;63764  >  443 Len=42;;166,158565;166,158730;0,000165;;-0,008637;0,008802;0,017439
14963;166,158730;192.168.27.81;202.67.42.206;UDP;84;63764  >  443 Len=42;;166,158730;166,167532;0,008802;;0,008395;0,000407;-0,007988
14964;166,167532;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,167532;166,167939;0,000407;;-0,017947;0,018354;0,036301
14965;166,167939;192.168.27.81;202.67.42.206;UDP;89;63764  >  443 Len=47;;166,167939;166,186293;0,018354;;0,017977;0,000377;-0,0176
14966;166,186293;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,186293;166,186670;0,000377;;-0,008967;0,009344;0,018311
14967;166,186670;192.168.27.81;202.67.42.206;UDP;86;63764  >  443 Len=44;;166,186670;166,196014;0,009344;;0,008957;0,000387;-0,00857
14968;166,196014;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,196014;166,196401;0,000387;;-0,00262;0,003007;0,005627
14969;166,196401;192.168.27.81;202.67.42.206;UDP;86;63764  >  443 Len=44;;166,196401;166,199408;0,003007;;0,003007;0;-0,003007
14970;166,199408;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,199408;166,199408;0;;-0,000418;0,000418;0,000836
14971;166,199408;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,199408;166,199826;0,000418;;0,000218;0,0002;-1,8E-05
14972;166,199826;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;166,199826;166,200026;0,0002;;-0,006745;0,006945;0,01369
14973;166,200026;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;166,200026;166,206971;0,006945;;0,006578;0,000367;-0,006211
14974;166,206971;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,206971;166,207338;0,000367;;-0,002329;0,002696;0,005025
14975;166,207338;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;166,207338;166,210034;0,002696;;0,002366;0,00033;-0,002036
14976;166,210034;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,210034;166,210364;0,00033;;-0,007317;0,007647;0,014964
14977;166,210364;192.168.27.81;202.67.42.206;UDP;79;63764  >  443 Len=37;;166,210364;166,218011;0,007647;;0,002741;0,004906;0,002165
14978;166,218011;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,218011;166,222917;0,004906;;0,004566;0,00034;-0,004226
14979;166,222917;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,222917;166,223257;0,00034;;-0,009001;0,009341;0,018342
14980;166,223257;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;166,223257;166,232598;0,009341;;0,008962;0,000379;-0,008583
14981;166,232598;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,232598;166,232977;0,000379;;-0,002632;0,003011;0,005643
14982;166,232977;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;166,232977;166,235988;0,003011;;0,002694;0,000317;-0,002377
14983;166,235988;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,235988;166,236305;0,000317;;-0,004357;0,004674;0,009031
14984;166,236305;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;166,236305;166,240979;0,004674;;0,004336;0,000338;-0,003998
14985;166,240979;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,240979;166,241317;0,000338;;-0,009838;0,010176;0,020014
14986;166,241317;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;166,241317;166,251493;0,010176;;0,009774;0,000402;-0,009372
14987;166,251493;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,251493;166,251895;0,000402;;-0,012887;0,013289;0,026176
14988;166,251895;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;166,251895;166,265184;0,013289;;0,013289;0;-0,013289
14989;166,265184;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,265184;166,265184;0;;-0,000413;0,000413;0,000826
14990;166,265184;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,265184;166,265597;0,000413;;0,000161;0,000252;9,1E-05
14991;166,265597;192.168.27.81;202.67.42.206;UDP;84;63764  >  443 Len=42;;166,265597;166,265849;0,000252;;-0,009035;0,009287;0,018322
14992;166,265849;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;166,265849;166,275136;0,009287;;0,009287;0;-0,009287
14993;166,275136;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,275136;166,275136;0;;-0,000399;0,000399;0,000798
14994;166,275136;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,275136;166,275535;0,000399;;-0,007991;0,00839;0,016381
14995;166,275535;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;166,275535;166,283925;0,00839;;-0,00099;0,00938;0,01037
14996;166,283925;192.168.27.81;202.67.42.206;UDP;83;63764  >  443 Len=41;;166,283925;166,293305;0,00938;;0,006311;0,003069;-0,003242
14997;166,293305;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,293305;166,296374;0,003069;;0,002729;0,00034;-0,002389
14998;166,296374;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,296374;166,296714;0,00034;;-0,003005;0,003345;0,00635
14999;166,296714;192.168.27.81;202.67.42.206;UDP;84;63764  >  443 Len=42;;166,296714;166,300059;0,003345;;0,002933;0,000412;-0,002521
15000;166,300059;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,300059;166,300471;0,000412;;-0,012519;0,012931;0,02545
15001;166,300471;192.168.27.81;202.67.42.206;UDP;84;63764  >  443 Len=42;;166,300471;166,313402;0,012931;;0,012527;0,000404;-0,012123
15002;166,313402;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,313402;166,313806;0,000404;;-0,002834;0,003238;0,006072
15003;166,313806;192.168.27.81;202.67.42.206;UDP;84;63764  >  443 Len=42;;166,313806;166,317044;0,003238;;0,00283;0,000408;-0,002422
15004;166,317044;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,317044;166,317452;0,000408;;-0,003128;0,003536;0,006664
15005;166,317452;192.168.27.81;202.67.42.206;UDP;84;63764  >  443 Len=42;;166,317452;166,320988;0,003536;;-0,007413;0,010949;0,018362
15006;166,320988;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,320988;166,331937;0,010949;;0,002654;0,008295;0,005641
15007;166,331937;192.168.27.81;202.67.42.206;UDP;90;63764  >  443 Len=48;;166,331937;166,340232;0,008295;;0,007745;0,00055;-0,007195
15008;166,340232;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,340232;166,340782;0,00055;;-0,008696;0,009246;0,017942
15009;166,340782;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,340782;166,350028;0,009246;;0,008796;0,00045;-0,008346
15010;166,350028;192.168.27.81;202.67.42.206;UDP;85;63764  >  443 Len=43;;166,350028;166,350478;0,00045;;0,00045;0;-0,00045
15011;166,350478;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,350478;166,350478;0;;-0,007565;0,007565;0,01513
15012;166,350478;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,350478;166,358043;0,007565;;0,004584;0,002981;-0,001603
15013;166,358043;192.168.27.81;202.67.42.206;UDP;85;63764  >  443 Len=43;;166,358043;166,361024;0,002981;;-0,000175;0,003156;0,003331
15014;166,361024;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,361024;166,364180;0,003156;;0,002767;0,000389;-0,002378
15015;166,364180;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,364180;166,364569;0,000389;;-0,017044;0,017433;0,034477
15016;166,364569;192.168.27.81;202.67.42.206;UDP;76;63764  >  443 Len=34;;166,364569;166,382002;0,017433;;0,017433;0;-0,017433
15017;166,382002;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,382002;166,382002;0;;-0,000415;0,000415;0,00083
15018;166,382002;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,382002;166,382417;0,000415;;0,000182;0,000233;5,1E-05
15019;166,382417;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;166,382417;166,382650;0,000233;;-0,015468;0,015701;0,031169
15020;166,382650;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;166,382650;166,398351;0,015701;;0,015335;0,000366;-0,014969
15021;166,398351;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,398351;166,398717;0,000366;;-0,002281;0,002647;0,004928
15022;166,398717;192.168.27.81;202.67.42.206;UDP;78;63764  >  443 Len=36;;166,398717;166,401364;0,002647;;0,002297;0,00035;-0,001947
15023;166,401364;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,401364;166,401714;0,00035;;-0,009331;0,009681;0,019012
15024;166,401714;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;166,401714;166,411395;0,009681;;0,00927;0,000411;-0,008859
15025;166,411395;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,411395;166,411806;0,000411;;-0,004231;0,004642;0,008873
15026;166,411806;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;166,411806;166,416448;0,004642;;0,004267;0,000375;-0,003892
15027;166,416448;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,416448;166,416823;0,000375;;-0,012951;0,013326;0,026277
15028;166,416823;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;166,416823;166,430149;0,013326;;0,0129;0,000426;-0,012474
15029;166,430149;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,430149;166,430575;0,000426;;-0,007044;0,00747;0,014514
15030;166,430575;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;166,430575;166,438045;0,00747;;0,000435;0,007035;0,0066
15031;166,438045;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,438045;166,445080;0,007035;;0,006654;0,000381;-0,006273
15032;166,445080;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,445080;166,445461;0,000381;;-0,005421;0,005802;0,011223
15033;166,445461;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;166,445461;166,451263;0,005802;;0,005802;0;-0,005802
15034;166,451263;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,451263;166,451263;0;;-0,000353;0,000353;0,000706
15035;166,451263;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,451263;166,451616;0,000353;;0,000178;0,000175;-3E-06
15036;166,451616;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;166,451616;166,451791;0,000175;;-0,009371;0,009546;0,018917
15037;166,451791;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;166,451791;166,461337;0,009546;;0,009546;0;-0,009546
15038;166,461337;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,461337;166,461337;0;;-0,000378;0,000378;0,000756
15039;166,461337;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,461337;166,461715;0,000378;;0,000205;0,000173;-3,2E-05
15040;166,461715;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;166,461715;166,461888;0,000173;;-0,009018;0,009191;0,018209
15041;166,461888;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;166,461888;166,471079;0,009191;;0,009191;0;-0,009191
15042;166,471079;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,471079;166,471079;0;;-0,007578;0,007578;0,015156
15043;166,471079;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,471079;166,478657;0,007578;;-0,002899;0,010477;0,013376
15044;166,478657;192.168.27.81;202.67.42.206;UDP;81;63764  >  443 Len=39;;166,478657;166,489134;0,010477;;0,010477;0;-0,010477
15045;166,489134;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,489134;166,489134;0;;-0,003163;0,003163;0,006326
15046;166,489134;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,489134;166,492297;0,003163;;0,003163;0;-0,003163
15047;166,492297;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,492297;166,492297;0;;-0,002361;0,002361;0,004722
15048;166,492297;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,492297;166,494658;0,002361;;-0,00548;0,007841;0,013321
15049;166,494658;192.168.27.81;202.67.42.206;UDP;81;63764  >  443 Len=39;;166,494658;166,502499;0,007841;;0,007841;0;-0,007841
15050;166,502499;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,502499;166,502499;0;;-0,008171;0,008171;0,016342
15051;166,502499;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,502499;166,510670;0,008171;;0,007472;0,000699;-0,006773
15052;166,510670;192.168.27.81;202.67.42.206;UDP;81;63764  >  443 Len=39;;166,510670;166,511369;0,000699;;0,000137;0,000562;0,000425
15053;166,511369;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,511369;166,511931;0,000562;;-0,008551;0,009113;0,017664
15054;166,511931;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;166,511931;166,521044;0,009113;;0,008731;0,000382;-0,008349
15055;166,521044;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,521044;166,521426;0,000382;;-0,0131;0,013482;0,026582
15056;166,521426;192.168.27.81;202.67.42.206;UDP;87;63764  >  443 Len=45;;166,521426;166,534908;0,013482;;0,013482;0;-0,013482
15057;166,534908;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,534908;166,534908;0;;-0,000319;0,000319;0,000638
15058;166,534908;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,534908;166,535227;0,000319;;0,000155;0,000164;9E-06
15059;166,535227;192.168.27.81;202.67.42.206;UDP;84;63764  >  443 Len=42;;166,535227;166,535391;0,000164;;-0,005441;0,005605;0,011046
15060;166,535391;192.168.27.81;202.67.42.206;UDP;84;63764  >  443 Len=42;;166,535391;166,540996;0,005605;;0,005275;0,00033;-0,004945
15061;166,540996;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,540996;166,541326;0,00033;;-0,015455;0,015785;0,03124
15062;166,541326;192.168.27.81;202.67.42.206;UDP;86;63764  >  443 Len=44;;166,541326;166,557111;0,015785;;0,015785;0;-0,015785
15063;166,557111;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,557111;166,557111;0;;-0,000383;0,000383;0,000766
15064;166,557111;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,557111;166,557494;0,000383;;0,000223;0,00016;-6,3E-05
15065;166,557494;192.168.27.81;202.67.42.206;UDP;86;63764  >  443 Len=44;;166,557494;166,557654;0,00016;;-0,020291;0,020451;0,040742
15066;166,557654;192.168.27.81;202.67.42.206;UDP;86;63764  >  443 Len=44;;166,557654;166,578105;0,020451;;0,020026;0,000425;-0,019601
15067;166,578105;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;166,578105;166,578530;0,000425;;-0,009511;0,009936;0,019447
15068;166,578530;192.168.27.81;202.67.42.206;UDP;86;63764  >  443 Len=44;;166,578530;166,588466;0,009936;;0,009936;0;-0,009936
